"location","location_ascii","apoe","M","D","I-PGA","I-Sas","I-Tc","I-Td","II-PGA","II-Sas","II-Tc","II-Td","III-PGA","III-Sas","III-Tc","III-Td","IV-PGA","IV-Sas","IV-Tc","IV-Td","V-PGA","V-Sas","V-Tc","V-Td","VI-PGA","VI-Sas","VI-Tc","VI-Td"
"-45.2~170.3","-45.2~170.3","1/2500",6.8,">20",0.44,0.97,0.34,3.4,0.5,1.09,0.44,2.9,0.54,1.16,0.56,3.1,0.5,1.21,0.73,3.0,0.45,1.21,0.88,3.1,0.45,1.25,1.1,3.0
"-45.2~170.4","-45.2~170.4","1/25",6.4,"n/a",0.03,0.07,0.32,1.6,0.04,0.08,0.4,1.5,0.05,0.1,0.44,1.6,0.05,0.12,0.5,1.5,0.06,0.13,0.56,1.6,0.06,0.16,0.58,1.6
"-45.2~170.4","-45.2~170.4","1/50",6.5,"n/a",0.05,0.11,0.34,2.0,0.06,0.13,0.42,1.8,0.07,0.16,0.47,1.8,0.08,0.19,0.53,1.9,0.09,0.21,0.57,1.9,0.1,0.25,0.6,2.0
"-45.2~170.4","-45.2~170.4","1/100",6.5,"n/a",0.08,0.18,0.33,2.4,0.1,0.21,0.41,2.2,0.11,0.25,0.47,2.2,0.13,0.29,0.54,2.3,0.13,0.32,0.59,2.3,0.14,0.36,0.66,2.3
"-45.2~170.4","-45.2~170.4","1/250",6.5,"n/a",0.14,0.3,0.34,3.0,0.16,0.35,0.41,2.9,0.19,0.41,0.49,2.7,0.2,0.46,0.58,2.8,0.2,0.5,0.66,2.7,0.21,0.55,0.77,2.6
"-45.2~170.4","-45.2~170.4","1/500",6.6,">20",0.2,0.44,0.34,3.2,0.24,0.5,0.42,3.2,0.26,0.57,0.51,3.1,0.27,0.63,0.63,2.9,0.26,0.67,0.72,2.9,0.27,0.72,0.86,2.9
"-45.2~170.4","-45.2~170.4","1/1000",6.7,">20",0.28,0.62,0.34,3.4,0.33,0.71,0.42,3.3,0.36,0.78,0.53,3.2,0.36,0.84,0.67,3.0,0.33,0.87,0.79,3.0,0.34,0.92,0.96,3.0
"-45.2~170.4","-45.2~170.4","1/2500",6.8,">20",0.43,0.96,0.34,3.4,0.5,1.09,0.43,3.1,0.53,1.16,0.55,3.1,0.5,1.2,0.72,3.1,0.44,1.2,0.88,3.1,0.45,1.24,1.1,3.0
"-45.2~170.5","-45.2~170.5","1/25",6.4,"n/a",0.03,0.06,0.36,1.6,0.04,0.08,0.39,1.5,0.04,0.1,0.43,1.6,0.05,0.12,0.49,1.5,0.06,0.13,0.55,1.5,0.06,0.16,0.56,1.6
"-45.2~170.5","-45.2~170.5","1/50",6.4,"n/a",0.05,0.11,0.34,1.9,0.06,0.13,0.41,1.8,0.07,0.16,0.46,1.8,0.08,0.19,0.52,1.8,0.09,0.21,0.56,1.9,0.1,0.25,0.59,2.0
"-45.2~170.5","-45.2~170.5","1/100",6.5,"n/a",0.08,0.17,0.35,2.3,0.1,0.21,0.4,2.2,0.11,0.24,0.48,2.2,0.12,0.29,0.53,2.3,0.13,0.31,0.59,2.3,0.14,0.36,0.65,2.3
"-45.2~170.5","-45.2~170.5","1/250",6.5,"n/a",0.14,0.3,0.33,3.1,0.16,0.35,0.41,2.7,0.18,0.4,0.49,2.8,0.2,0.46,0.57,2.8,0.2,0.49,0.66,2.7,0.21,0.54,0.77,2.6
"-45.2~170.5","-45.2~170.5","1/500",6.5,">20",0.2,0.43,0.34,3.2,0.23,0.5,0.41,3.2,0.26,0.56,0.51,3.0,0.27,0.62,0.63,2.9,0.26,0.66,0.71,2.9,0.27,0.71,0.85,2.9
"-45.2~170.5","-45.2~170.5","1/1000",6.6,">20",0.28,0.61,0.34,3.3,0.32,0.7,0.42,3.2,0.36,0.77,0.52,3.2,0.35,0.83,0.66,3.1,0.33,0.86,0.78,3.0,0.34,0.91,0.94,3.0
"-45.2~170.5","-45.2~170.5","1/2500",6.7,">20",0.43,0.95,0.34,3.1,0.49,1.07,0.42,3.1,0.53,1.14,0.54,3.2,0.49,1.18,0.71,3.1,0.44,1.18,0.87,3.1,0.45,1.22,1.1,2.9
"-45.2~170.6","-45.2~170.6","1/25",6.3,"n/a",0.03,0.06,0.35,1.6,0.04,0.08,0.38,1.5,0.04,0.09,0.47,1.5,0.05,0.11,0.52,1.5,0.05,0.13,0.53,1.6,0.06,0.15,0.59,1.6
"-45.2~170.6","-45.2~170.6","1/50",6.4,"n/a",0.05,0.11,0.33,1.9,0.06,0.13,0.4,1.8,0.07,0.15,0.48,1.8,0.08,0.19,0.51,1.8,0.09,0.21,0.55,1.9,0.1,0.24,0.61,1.9
"-45.2~170.6","-45.2~170.6","1/100",6.4,"n/a",0.08,0.17,0.34,2.3,0.1,0.2,0.41,2.2,0.11,0.24,0.47,2.2,0.12,0.28,0.54,2.2,0.13,0.31,0.58,2.3,0.14,0.35,0.65,2.4
"-45.2~170.6","-45.2~170.6","1/250",6.4,"n/a",0.14,0.29,0.34,2.9,0.16,0.34,0.41,2.8,0.18,0.4,0.48,2.8,0.2,0.45,0.57,2.8,0.2,0.49,0.64,2.8,0.21,0.54,0.75,2.7
"-45.2~170.6","-45.2~170.6","1/500",6.5,">20",0.2,0.43,0.33,3.3,0.23,0.49,0.41,3.1,0.26,0.56,0.5,3.0,0.27,0.61,0.62,3.0,0.26,0.65,0.71,2.9,0.27,0.7,0.85,2.8
"-45.2~170.6","-45.2~170.6","1/1000",6.6,">20",0.28,0.6,0.33,3.5,0.32,0.69,0.41,3.3,0.35,0.76,0.52,3.1,0.35,0.82,0.65,3.1,0.32,0.85,0.76,3.1,0.34,0.89,0.94,3.0
"-45.2~170.6","-45.2~170.6","1/2500",6.7,">20",0.41,0.92,0.33,3.4,0.47,1.04,0.42,3.0,0.51,1.11,0.53,3.2,0.48,1.15,0.7,3.1,0.43,1.16,0.85,3.1,0.44,1.2,1.0,3.4
"-45.2~170.7","-45.2~170.7","1/25",6.3,"n/a",0.03,0.06,0.34,1.6,0.04,0.08,0.37,1.5,0.04,0.09,0.46,1.5,0.05,0.11,0.51,1.5,0.05,0.13,0.52,1.5,0.06,0.15,0.57,1.6
"-45.2~170.7","-45.2~170.7","1/50",6.4,"n/a",0.05,0.1,0.35,2.0,0.06,0.13,0.39,1.8,0.07,0.15,0.47,1.8,0.08,0.18,0.53,1.8,0.09,0.2,0.56,1.9,0.09,0.24,0.59,2.0
"-45.2~170.7","-45.2~170.7","1/100",6.4,"n/a",0.08,0.17,0.33,2.4,0.1,0.2,0.4,2.2,0.11,0.24,0.46,2.2,0.12,0.28,0.53,2.2,0.13,0.31,0.57,2.3,0.14,0.35,0.64,2.4
"-45.2~170.7","-45.2~170.7","1/250",6.4,"n/a",0.14,0.29,0.33,3.0,0.16,0.34,0.4,2.8,0.18,0.39,0.49,2.7,0.2,0.45,0.56,2.8,0.2,0.48,0.64,2.8,0.21,0.53,0.75,2.7
"-45.2~170.7","-45.2~170.7","1/500",6.4,">20",0.2,0.42,0.33,3.3,0.23,0.49,0.4,3.1,0.25,0.55,0.49,3.1,0.26,0.61,0.61,2.9,0.25,0.64,0.7,2.9,0.26,0.69,0.84,2.9
"-45.2~170.7","-45.2~170.7","1/1000",6.5,">20",0.27,0.59,0.33,3.4,0.31,0.68,0.41,3.2,0.34,0.75,0.51,3.2,0.34,0.81,0.64,3.1,0.32,0.84,0.75,3.1,0.33,0.88,0.92,3.0
"-45.2~170.7","-45.2~170.7","1/2500",6.6,">20",0.4,0.89,0.33,3.4,0.46,1.01,0.41,3.3,0.5,1.08,0.53,3.2,0.47,1.13,0.69,3.1,0.42,1.14,0.83,3.1,0.43,1.18,1.0,3.3
"-45.2~170.8","-45.2~170.8","1/25",6.3,"n/a",0.03,0.06,0.34,1.5,0.04,0.07,0.41,1.5,0.04,0.09,0.45,1.5,0.05,0.11,0.5,1.5,0.05,0.12,0.55,1.5,0.06,0.15,0.56,1.6
"-45.2~170.8","-45.2~170.8","1/50",6.3,"n/a",0.05,0.1,0.35,1.9,0.06,0.12,0.41,1.9,0.07,0.15,0.46,1.8,0.08,0.18,0.51,1.9,0.09,0.2,0.55,1.9,0.09,0.23,0.61,1.9
"-45.2~170.8","-45.2~170.8","1/100",6.3,"n/a",0.08,0.17,0.32,2.4,0.09,0.2,0.39,2.2,0.11,0.23,0.47,2.2,0.12,0.28,0.52,2.2,0.13,0.3,0.58,2.3,0.13,0.35,0.63,2.3
"-45.2~170.8","-45.2~170.8","1/250",6.4,"n/a",0.13,0.29,0.33,2.8,0.16,0.34,0.39,2.9,0.18,0.39,0.48,2.7,0.2,0.44,0.56,2.8,0.19,0.47,0.64,2.8,0.2,0.53,0.74,2.6
"-45.2~170.8","-45.2~170.8","1/500",6.4,">20",0.19,0.42,0.32,3.3,0.22,0.48,0.4,3.1,0.25,0.55,0.48,3.1,0.26,0.6,0.6,3.0,0.25,0.64,0.69,2.9,0.26,0.69,0.83,2.8
"-45.2~170.8","-45.2~170.8","1/1000",6.5,">20",0.27,0.59,0.32,3.5,0.31,0.67,0.4,3.3,0.34,0.74,0.5,3.3,0.34,0.8,0.63,3.1,0.32,0.83,0.75,3.0,0.33,0.87,0.92,3.0
"-45.2~170.8","-45.2~170.8","1/2500",6.6,">20",0.4,0.88,0.33,3.2,0.45,0.99,0.41,3.2,0.49,1.07,0.52,3.2,0.47,1.12,0.68,3.1,0.42,1.13,0.82,3.1,0.43,1.17,1.0,3.2
"-45.2~170.9","-45.2~170.9","1/25",6.3,"n/a",0.03,0.06,0.33,1.5,0.03,0.07,0.4,1.5,0.04,0.09,0.44,1.5,0.05,0.11,0.48,1.5,0.05,0.12,0.54,1.5,0.06,0.14,0.59,1.5
"-45.2~170.9","-45.2~170.9","1/50",6.3,"n/a",0.05,0.1,0.34,1.9,0.06,0.12,0.4,1.9,0.07,0.15,0.45,1.8,0.08,0.18,0.5,1.9,0.08,0.2,0.54,1.9,0.09,0.23,0.59,2.0
"-45.2~170.9","-45.2~170.9","1/100",6.3,"n/a",0.08,0.16,0.34,2.3,0.09,0.2,0.39,2.1,0.11,0.23,0.46,2.2,0.12,0.27,0.53,2.2,0.12,0.3,0.57,2.3,0.13,0.34,0.64,2.3
"-45.2~170.9","-45.2~170.9","1/250",6.3,"n/a",0.13,0.29,0.32,2.9,0.16,0.33,0.39,2.9,0.18,0.39,0.47,2.7,0.19,0.44,0.55,2.8,0.19,0.47,0.63,2.8,0.2,0.52,0.74,2.6
"-45.2~170.9","-45.2~170.9","1/500",6.4,">20",0.19,0.41,0.32,3.4,0.22,0.48,0.4,3.0,0.25,0.54,0.48,3.1,0.26,0.6,0.59,3.0,0.25,0.63,0.69,2.9,0.26,0.68,0.82,2.9
"-45.2~170.9","-45.2~170.9","1/1000",6.4,">20",0.27,0.58,0.32,3.5,0.31,0.67,0.4,3.1,0.34,0.74,0.49,3.3,0.34,0.79,0.63,3.1,0.32,0.82,0.74,3.0,0.33,0.87,0.9,3.0
"-45.2~170.9","-45.2~170.9","1/2500",6.5,">20",0.39,0.88,0.32,3.4,0.45,0.99,0.41,3.0,0.49,1.06,0.52,3.1,0.46,1.11,0.67,3.2,0.42,1.13,0.81,3.1,0.43,1.16,1.0,3.2
"-45.2~171.0","-45.2~171.0","1/25",6.2,"n/a",0.03,0.06,0.32,1.5,0.03,0.07,0.39,1.5,0.04,0.09,0.43,1.4,0.05,0.11,0.47,1.5,0.05,0.12,0.52,1.5,0.06,0.14,0.57,1.6
"-45.2~171.0","-45.2~171.0","1/50",6.3,"n/a",0.05,0.1,0.33,1.9,0.06,0.12,0.39,1.9,0.07,0.14,0.47,1.8,0.08,0.17,0.52,1.8,0.08,0.19,0.56,1.9,0.09,0.23,0.58,2.0
"-45.2~171.0","-45.2~171.0","1/100",6.3,"n/a",0.08,0.16,0.33,2.3,0.09,0.19,0.4,2.2,0.11,0.23,0.45,2.2,0.12,0.27,0.52,2.2,0.12,0.29,0.58,2.3,0.13,0.34,0.62,2.4
"-45.2~171.0","-45.2~171.0","1/250",6.3,"n/a",0.13,0.28,0.32,3.0,0.15,0.33,0.39,2.8,0.17,0.38,0.47,2.7,0.19,0.43,0.55,2.9,0.19,0.46,0.63,2.8,0.2,0.51,0.74,2.7
"-45.2~171.0","-45.2~171.0","1/500",6.3,">20",0.19,0.41,0.31,3.5,0.22,0.47,0.39,3.2,0.25,0.54,0.47,3.1,0.26,0.59,0.59,3.0,0.25,0.63,0.67,3.0,0.26,0.68,0.81,2.8
"-45.2~171.0","-45.2~171.0","1/1000",6.4,">20",0.26,0.58,0.31,3.6,0.31,0.66,0.39,3.3,0.34,0.73,0.49,3.3,0.34,0.78,0.63,3.0,0.31,0.82,0.73,3.0,0.32,0.86,0.89,3.0
"-45.2~171.0","-45.2~171.0","1/2500",6.5,">20",0.39,0.88,0.32,3.1,0.45,0.99,0.4,3.1,0.49,1.06,0.51,3.2,0.46,1.11,0.66,3.1,0.42,1.12,0.8,3.1,0.42,1.15,1.0,3.1
"-45.3~166.7","-45.3~166.7","1/25",6.8,"4.0",0.15,0.33,0.26,0.9,0.18,0.38,0.3,1.0,0.2,0.42,0.36,1.0,0.21,0.45,0.41,1.2,0.21,0.47,0.45,1.2,0.21,0.49,0.52,1.3
"-45.3~166.7","-45.3~166.7","1/50",7.2,"4.0",0.27,0.6,0.27,1.0,0.31,0.66,0.32,1.1,0.34,0.7,0.4,1.2,0.33,0.72,0.46,1.4,0.31,0.72,0.52,1.6,0.31,0.72,0.6,1.8
"-45.3~166.7","-45.3~166.7","1/100",7.5,"4.0",0.47,1.03,0.28,1.3,0.53,1.1,0.35,1.3,0.55,1.11,0.44,1.5,0.5,1.07,0.54,1.8,0.44,1.03,0.61,2.1,0.44,0.98,0.78,2.2
"-45.3~166.7","-45.3~166.7","1/250",7.8,"4.0",0.88,1.94,0.29,1.5,0.94,1.97,0.38,1.6,0.94,1.86,0.51,1.9,0.78,1.67,0.66,2.5,0.65,1.54,0.85,2.5,0.62,1.39,1.2,2.5
"-45.3~166.7","-45.3~166.7","1/500",7.9,"4.0",1.29,2.9,0.29,1.7,1.35,2.85,0.39,1.9,1.3,2.57,0.56,2.1,1.02,2.23,0.78,2.7,0.82,1.99,1.0,3.0,0.78,1.81,1.4,3.0
